ID,Name,Macroarea,Latitude,Longitude,Glottocode,ISO639P3code,Comment,Countries,ELCatMacroareas,classification,endangerment,code_authorities,codes,alt_names
5421,Seta,,-3.41926,141.7941,seta1245,stf,,PG,Pacific,Torricelli,endangered,ISO 639-3,stf,Aunalei
5422,Bulo Stieng,,11.8333333333,106.75,bulo1242,sti,,VN KH,Southeast Asia,Austro-Asiatic,threatened,ISO 639-3,sti,Stieng; Xtieng; Xa-Dieng; Budíp; Rangah; Upper Stieng; Northern Stieng; Kajiang; Kediang; Rmang; Stieng; Bulo
5424,Setaman,,-5.31,141.83,seta1246,stm,,PG,Pacific,Trans-New Guinea,threatened,ISO 639-3,stm,Setamin
5425,Shumashti,,34.477075,70.574617,shum1235,sts,,AF,Near East,Indo-European,severely endangered,ISO 639-3,sts,Šumāštī; Shumasht; Dardu
5426,Satawalese,,7.3406,147.041,sata1237,stw,,FM,Pacific,Austronesian,endangered,ISO 639-3,stw,
5427,Suena,,-7.75,147.55,suen1241,sue,,PG,Pacific,Trans-New Guinea,threatened,ISO 639-3,sue,Yema; Yarawe; Yarawi; Yema-Yarawa
5429,Puroik,,27.361,93.04,sulu1241,suv,"""Sulung"" is a term given to the Puroik by outsiders. It is not favored by the people themselves.",IN CN,South Asia; East Asia,Sino-Tibetan,threatened,ISO 639-3,suv,Sulung; 蘇龍語
543,Bishuo,,6.9032,10.0991,bish1246,bwh,,CM,Africa,Niger-Congo,critically endangered,ISO 639-3,bwh,Biyam; Furu
5431,Shixing,,28.275358,100.666351,shix1238,sxg,"In the Muli County where this group lives, the Shixing-speaking people are known as Xùmǐ 旭米 (currently their official denomination in Chinese) or Sùmǔ 粟母, both of which are Chinese renderings of the group’s name in Prinmi (Púmǐ), Prinmi being the language of Mùlǐ’s ethnic majority (Chirkova 2009).",CN,East Asia,Sino-Tibetan,threatened,ISO 639-3,sxg,Xumi; 史興話; 旭米語
5432,Senaya,,36.2664,50.0042,sena1268,syn,"From Charles Häberl: [Senaya is] ""distinct from other sub-groups and not mutually intelligible. Located at the Southeastern periphery of Northeastern Neo-Aramaic dialects. Same vicinity as Hulaulá but not mutually intelligible. Chaldean Catholics from Iranian Kurdistan.""",IR,Near East,Afro-Asiatic,endangered,ISO 639-3,syn,Sena:ya; Christian Neo-Aramaic; Shan Sray; Lshan Sray; Soray; Sray; Shan Gyanan
5433,Syuba,,27.349813,86.071987,kaga1252,,"""Although Yolmo [scp] and Kagate could be considered dialects of the same language, there are sufficient historical and political motivations for considering them as separate languages."" (Lauren Gawne 2013)

Kagate is an exonym and Syuba is the endonym for both the language and the community, and sometimes serves as a family name.",NP,South Asia,Sino-Tibetan,vulnerable,Glottolog,kaga1252,Shuba; Shyuba; Kagate Bhote; Kāgatē
544,Bubia,,4.0204,9.2037,bubi1249,bbx,,CM,Africa,Niger-Congo,severely endangered,ISO 639-3,bbx,Bobe; Bobea; Wovea; Bota; Ewota
5445,Bininj Gun-wok,,-12.26525431,133.6466651,gunw1252,gup,,AU,Australia,Gunwinyguan,threatened,ISO 639-3,gup,Proto Bininj Gun-wok; Mayali; Kunwinjku; Kuninjku; Gunawitji; Gundeidjeme; Gundeijeme; Gundja-jeimi; Gunwingo; Gunwingu; Gunwinygu; Koorungo; Kulunglutchi; Kulunglutji; Kundangyohmi; Maielli; Majali; Mangaridji; Mangeri; Margulitban; Neinggu; Unigangk; Urnigangg; Wengei; Wengej; Wengi; Witji; Gunwinjgu; Bininj Gun-Wok; Gunwiggu; Gunwinggu
5447,Yiiji,,,,yiij1234,,,AU,Australia,Worrorran,severely endangered,LINGUIST List,081,Jeidji; Yeidji; Northern Language; Forrest River; 'Jeidji; Jeithi; Yeeji; 'Ye'dji; Bugay
5448,Andajin,,-17.37660823,126.2592854,anda1282,,,AU,Australia,Worrorran,critically endangered,LINGUIST List,ajn,Andidja
5449,Ngaatjatjara,,-24.951158,125.958117,ngaa1240,,,AU,Australia,Pama-Nyungan,severely endangered,LINGUIST List,08q,Jabungadja; Ku:rara; Nadadjara; Nga:da; Nga:dapitjardi; Ngad-adara; Ngadatara; Ngadatjara; Ngadawongga; Ngadjatara; Nganadjara; Ngatatara; Ngatatjara; Rumudjara; Teitudjara; Wan:udjara; Warara; Wirtjandja; Witjandja; Ngaatjatjarra
545,Busuu,,6.8282,10.1087,busu1244,bju,,CM,Africa,Niger-Congo,critically endangered,ISO 639-3,bju,Awa; Furu
5451,Putijarra,,-24.16283449,121.2749997,pudi1238,,,AU,Australia,Pama-Nyungan,critically endangered,LINGUIST List,1j9,Budidjara; Putujara; Pawututjara; Puditara
5452,Worla,,-17.12222176,126.7823205,wurl1240,,,AU,Australia,Worrorran,critically endangered,LINGUIST List,1ke,Ola; Walajangarri; Wula; Waladjangari; Waladjaŋari; Worlaja; Walar; Wuladja; Wuladjangari; Wulu; Woorlaja; Woorla; Wurla
546,Eman,,6.0531,9.7338,eman1238,emn,,CM,Africa,Niger-Congo,endangered,ISO 639-3,emn,Emane
5465,Kabulowan,,15.18,121.05,sout2905,agy,,PH,Southeast Asia,Austronesian,severely endangered,ISO 639-3; Glottolog,agy; sout2905,"Southern Alta; Kabuluen; Kabuluwan; Kabuluwen; ""Baluga""; ""Kabalat""; Pugot"
5467,Tuwuli,,7.0572,0.3845,tuwu1238,bov,,GH,Africa,Niger-Congo,vulnerable,ISO 639-3,bov,Bowili; Bowiri; Liwuli; Siwuri; Bawuli; Tuwili
547,Fungom,,,,fung1247,,,CM,Africa,Niger-Congo,threatened,LINGUIST List,bfm-fun,Northern Fungom; We
548,Hijuk,,4.2861,10.4919,hiju1238,hij,,CM,Africa,Niger-Congo,endangered,ISO 639-3,hij,
549,Isubu,,4.0094,9.5745,isuf1235,szv,,CM,Africa,Niger-Congo,endangered,ISO 639-3,szv,Su; Isu; Isuwu; Suwu; Subu; Bimbia
550,Iyive,,6.4354,9.5278,iyiv1238,uiv,,NG CM,Africa,Niger-Congo,endangered,ISO 639-3,uiv,Uive; Yiive; Ndir; Asumbo
5509,Gao,,-8.3514,159.8167,gaoo1237,gga,,SB,Pacific,Austronesian,threatened,ISO 639-3,gga,Nggao
551,Kendem,,5.7061,9.6377,kend1252,kvm,,CM,Africa,Niger-Congo,threatened,ISO 639-3,kvm,Bokwa-Kendem
5510,Fagani,,-10.4337,161.5979,faga1239,faf,,SB,Pacific,Austronesian,endangered,ISO 639-3,faf,Faghani; Südliche Salomons-Inseln
5511,Emae,,-17.060795,168.378739,emae1237,mmw,,VU,Pacific,Austronesian,endangered,ISO 639-3,mmw,Makatea; Emwae; Mae; Mwae; Emai; Mai
5513,Baki,,-16.689546,168.126054,baki1244,bki,,VU,Pacific,Austronesian,endangered,ISO 639-3,bki,Burumba; Paki
552,Langa,,,,lang1321,,,CM,Africa,Niger-Congo,endangered,LINGUIST List,mcu-lan,
5525,Wamey,,12.5,-13.25,wame1240,cou,,SN GN,Africa,Niger-Congo,vulnerable,ISO 639-3,cou,Wamay; Wamei; Konyagi; Coniagui; Conhague; Koniagui; Cogniagui; Koniagi; Tenda
553,Mono (Cameroon),,8.758477,14.178105,mono1269,mru,,CM,Africa,Niger-Congo,severely endangered,ISO 639-3,mru,Mon-Non
554,Ndai,,8.399,14.1641,ndai1238,gke,,CM,Africa,Niger-Congo,critically endangered,ISO 639-3,gke,Galke; Pormi
5546,Ngaliwurru,,-15.789444,130.875896,ngal1294,,,AU,Australia,Mirndi,endangered,LINGUIST List,djd-nga,Baj Subgroup; Ngaliwerra; Ngaliwuru
5548,Djinang,,-12.47559654,135.0142775,djin1253,dji,,AU,Australia,Pama-Nyungan,endangered,ISO 639-3,dji,Jandjinung; Yandijinang; Yandjinung; Jandijinung; Balmawi; Balmbi; Barlmawi; Djinaŋ; Djinhang; Djinnang; Dyinang; Jandji:nangc; Jandjinang; Jand-jinung; Jinang; Manarrngu; Manjarngi; Manyarrngi; Milingimbi; Millingimbi; Mun-narngo; Ullaki; Wulagi; Wulaki; Wullakki; Yandjinang; Yändjinaŋ; Yandjinning
5549,Liyagawumirr,,,,liya1242,,,AU,Australia,Pama-Nyungan,severely endangered,LINGUIST List,duj-liy,
555,Ngong,,9.0044,13.5104,ngon1275,nnx,,CM,Africa,Niger-Congo,critically endangered,ISO 639-3,nnx,Gong; Puuri; Nagumi
5554,Binbinka,,-16.552078,134.786606,binb1242,,,AU,Australia,Mirndi,critically endangered,LINGUIST List,wmb-bin,Binbinga
5555,Ladji Ladji,,,,ladj1234,llj,,AU,Australia,Pama-Nyungan,severely endangered,ISO 639-3,llj,Latjilatji; Laitchi-Laitchi; Litchy-Litchy; Leitch-Leitchi; Latjoo-Latjoo; Lutchye-Lutchye; Latyoo-Latyoo; Litchoo-Litchoo; Laci-Laci; Laitu-Laitu; Laitu; Acaxee; Latje Latje; Latjilatji; Laitchi-Laitchi; Litchy-Litchy; Leitch-Leitchi; Latjoo-Latjoo; Lutchye-Lutchye; Latyoo-Latyoo; Litchoo-Litchoo; Laci-Laci; Laitu-Laitu; Laitu; Acaxee
5556,Djabwurrung,,,,djab1234,tjw,,AU,Australia,Pama-Nyungan,critically endangered,ISO 639-3,tjw,Tjapwurong; Tyapwurru; Chaapwurru; Pirtkopannoot; Purteetchally; Punoinjon; Kolor; Dja Dja Wurrung; Dja Dja Wrung; Le Wurrung; Dyadyawurung; Boolucburer; Brapkut; Bulukwuro; Dallundeer; Djappuminyon; Djappuminyou; Djappuninyou; Ja:rewe; Jaadwa; Jaara; Jajaurung; Jajowerong; Jajowerrong; Jajowrung; Jajowurrong; Jardwa; Jurobaluk; Knen-knen-wurr; Tyapwuru; Tyapuwurru; Chaap Wuurong; Djabwuru; Kolor Kuurndit; Kooloor; Hopkins River tribe; Bolakngat; Knindowurong
5557,Dadi Dadi,,,,dadi1251,dda,,AU,Australia,Pama-Nyungan,severely endangered,ISO 639-3,dda,Dadidadi; Dardidardi; Dardi-Dardi; Tharrthi-Tharrthi; Tatitati
5558,Kariyarra,,-21.09237034,117.6641089,kari1304,vka,,AU,Australia,Pama-Nyungan,critically endangered,ISO 639-3,vka,Kariera; Karriara; Kariyara; Gariera; Kyreara; Kaierra; Minjiburu:; Minjubururu; Minjirbururu; Kudjunguru; Paljarri; Kariera-Ngaluma; Karriarra
556,Nubaca,,4.2971,10.7446,nuba1241,baf,,CM,Africa,Niger-Congo,endangered,ISO 639-3,baf,Bango; Bongo; Baca; Nu Baca
5560,Tjungundji,,-12.032,141.846,yang1305,,,AU,Australia,Pama-Nyungan,severely endangered,LINGUIST List,0gq,
5561,Bilinarra,,-17.26732129,130.8928481,bili1250,,,AU,Australia,Pama-Nyungan,critically endangered,LINGUIST List,nbj-bil,Pilinara; Bunara; Boonarra; Bilinara
5562,Liyagalawumirr,,,,liya1241,,,AU,Australia,Pama-Nyungan,severely endangered,LINGUIST List,duj-lil,
5563,Mandjalpingu,,,,mand1418,,,AU,Australia,Pama-Nyungan,severely endangered,LINGUIST List,djb-man,Manydjalpingu; Manydjalpuyŋu; Mandalpuy; Mandalpingu; Manjdjalpuyngu
5565,Wergaia,,,,werg1234,weg,,AU,Australia,Pama-Nyungan,critically endangered,ISO 639-3,weg,Meintangk; Meintank; Painbali; Djadjala
5566,Warji,,11.066981,9.564444,warj1253,wji,,NG,Africa,Afro-Asiatic,vulnerable,ISO 639-3,wji,Sirzakwai; Warja; Warjawa; Werji; Sar; Sarawa; Ajawa; Aja; Ajanci
5568,Baan,,4.649881,7.282008,baan1241,bvj,,NG,Africa,Niger-Congo,threatened,ISO 639-3,bvj,Baan-Ogoi; Goi; Ogoi
557,Tuotomb,,4.4449,10.371,tuot1238,ttf,,CM,Africa,Niger-Congo,endangered,ISO 639-3,ttf,Ponek; Bonek; Tuotom
558,Iyasa,,2.3284,9.8464,yasa1242,yko,May be mutually intelligible with Kombe [nui]. ,GA CM GQ,Africa,Niger-Congo,threatened,ISO 639-3,yko,"Yasa; Iyassa; Yassa; Iyaasa; Maasa; Bongwe; ""Ndowe"""
5588,Jerung,,27.2241,86.3909,jeru1240,jee,,NP,South Asia,Sino-Tibetan,endangered,ISO 639-3,jee,Jero; Jerum; Jerunge; Jherung; Jero Mala; Zero; Zerum; Zero Mala
559,Zumaya,,10.5323,14.3591,zuma1239,zuy,,CM,Africa,Afro-Asiatic,critically endangered,ISO 639-3,zuy,
5592,Nisga'a,,55.2035,-129.07,nisg1240,ncg,,CA,North America,Tsimshian,severely endangered,ISO 639-3,ncg,Nishga; Niska'; Nisk'a'; Nass; Nisgha; Nass-Gitksan; Nisk'a; Nishka; Niska; Nasqa'
560,Birri,,5.4902,26.8505,birr1240,bvq,,CF,Africa,,endangered,ISO 639-3,bvq,Biri; Viri; Bviri
5606,Lama,,29.159356,99.881936,nort2724,bfc,,CN,East Asia,Sino-Tibetan,endangered,ISO 639-3,bfc,Bijang Bai; Bai; Northern Bai; Laemae
5607,Northern Pumi,,28.0,101.0,nort2723,pmi,"""Northern Pumi is spoken in parts of Ninglang County and Sichuan and is internally less diverse than Southern Pumi.""  (Daudey 2014:4)",CN,East Asia,Sino-Tibetan,vulnerable,ISO 639-3,pmi,Prinmi; Primi; Pumi; Northern Prinmi; P'umi; Pimi; Primmi; Pruumi; P'ömi; P'rome; Ch'rame; 北普米語
5608,Southern Pumi,,28.0,101.0,sout2729,pmj,,CN,East Asia,Sino-Tibetan,vulnerable,ISO 639-3,pmj,Prinmi; Primi; Pumi; P'umi; Pimi; Primmi; Pruumi; P'ömi; P'rome; Southern Prinmi; 南普米語
5609,Muya,,30.2593,101.7497,muya1239,mvm,,CN,East Asia,Sino-Tibetan,vulnerable,ISO 639-3,mvm,Manyak; Miyao; Minyak; Minyag; Menia; Menya; 木雅語
561,Bodo,,6.0,26.0,bodo1272,boy,,CF,Africa,Niger-Congo,severely endangered,ISO 639-3,boy,
5610,Zhaba,,31.4,100.4734,zhab1238,zhb,,CN,East Asia,Sino-Tibetan,threatened,ISO 639-3,zhb,Zaba; Bazi; Bozi; Draba; nDrapa; Zha; 扎巴語
5611,Guiqiong,,30.8148,101.7021,guiq1238,gqi,,CN,East Asia,Sino-Tibetan,endangered,ISO 639-3,gqi,Guichong; 貴瓊
5613,Southern Qiang,,32.0,102.666666667,sout2728,qxs,Northern Qiang varieties and Southern Qiang varieties are mutually unintelligible. ,CN,East Asia,Sino-Tibetan,threatened,ISO 639-3,qxs,Qiang; 羌語南部方言
5614,Baima,,33.1531,103.8696,baim1244,bqh,/pe⁵³/ bod,CN,East Asia,Sino-Tibetan,threatened,ISO 639-3,bqh,Bai Ma; Pe; 白馬語
5618,Kharia,,22.5,84.3333333333,khar1287,khr,"Thriving in some areas, endangered in others; the reported numbers of speakers are probably too low.",IN NP,South Asia,Austro-Asiatic,vulnerable,ISO 639-3,khr,Haria; Kharvi; Khatria; Kheria; Khadia; Khariya; Khaɽia
5619,Sora,,20.0,84.3333333333,sora1254,srb,,IN,South Asia,Austro-Asiatic,at risk,ISO 639-3,srb,Saora; Savara; Sabara; Saonras; Shabari; Sabar; Saura; Sawaria; Swara; Soːra
562,Ganzi,,16.0,19.0,ganz1247,gnz,,CF,Africa,Niger-Congo,threatened,ISO 639-3,gnz,
5620,Gutob,,19.0,83.6666666667,bodo1267,gbj,,IN,South Asia,Austro-Asiatic,endangered,ISO 639-3,gbj,Gutob; Gadaba; Gadba; Gutop; Gudwa; Godwa; Gadwa; Boi Gadaba; Bodo; Bodo-Gadaba; Sodia; Gadaba; Bodo
5621,Korku,,22.5,78.5,kork1243,kfq,"Thriving in some areas, endangered in others; the overall number of speakers recorded is likely to be too low.",IN,South Asia,Austro-Asiatic,at risk,ISO 639-3,kfq,Kurku; Muwasi; Muasi; Kuri; Bondeya; Bopchi; Korki; Ramekhera; Kurku-Ruma
5623,Koda,,22.1263,87.0776,koda1236,cdz,,IN BD,South Asia,Austro-Asiatic,vulnerable,ISO 639-3,cdz,Kora; Kōḍā; Kaora; Korali; Korati; Kore; Mudi; Mudikora; Koɖa; Koɽa; Mundari; Mundari-Ho
5624,Korwa,,22.4922,84.1552,korw1242,kfp,,IN,South Asia,Austro-Asiatic,vulnerable,ISO 639-3,kfp,Ernga; Singli; Erngga; Mundari; Mundari-Ho
5625,Irula,,11.4369,76.5032,irul1243,iru,,IN,South Asia,Dravidian,threatened,ISO 639-3,iru,Iruḷa; Eravallan; Erukala; Irava; Irulan; Irular; Irular Mozhi; Irulavan; Iruliga; Iruligar; Kad Chensu; Korava
5626,Takpa,,34.0617,77.5909,tawa1289,twm,The original ISO code [tkk] has merged with [twm] since 2010 (http://www-01.sil.org/iso639-3/chg_detail.asp?id=2010-017&lang=tkk),IN CN BT,South Asia; East Asia,Sino-Tibetan,threatened,ISO 639-3,twm,Dwags; Dakpa; Northern Monpa; Cuona Menba; 錯那門巴
5627,Dimasa,,25.5,93.0,dima1251,dis,,IN,South Asia,Sino-Tibetan,at risk,ISO 639-3,dis,Hill Kachari; Dimasa Kachari
5628,Dimli,,39.0,41.0,diml1238,diq,,TR,Europe,Indo-European,vulnerable,ISO 639-3,diq,Dimili; Dimlī; Zazaki; Southern Zaza; Zaza
563,Geme,,8.4941,20.6378,geme1244,geq,,CF,Africa,Niger-Congo,endangered,ISO 639-3,geq,Jeme; Ngba Geme; Gueme
5630,Falam Chin,,23.79,92.33,fala1243,cfm,,IN MM,South Asia; Southeast Asia,Sino-Tibetan,vulnerable,ISO 639-3,cfm,Hallam; Hallam Chin; Tipura; Halam; Fallam; Falam; Zahao; Chin; Falam; ဖလမ်းချင်း
5631,Galo,,28.1688,94.7433,galo1242,adl,,IN,South Asia,Sino-Tibetan,vulnerable,ISO 639-3,adl,Gallong; Adi; Adi; Galo; Adi-Gallong; Adi-Galo; Galong; Abor
5632,Garhwali,,30.0976,79.1235,garh1243,gbm,,IN,South Asia,Indo-European,vulnerable,ISO 639-3,gbm,Gadhavali; Gadhawala; Gadwahi; Gashwali; Godauli; Gorwali; Gurvali; Pahari Garhwali; Girwali; Garhwal; Bhōṭiā of Garhwal
5633,Garo,,25.6666666667,90.5,garo1247,grt,,IN BD,South Asia,Sino-Tibetan,vulnerable,ISO 639-3,grt,Garrow; Mande
5634,Southern Ghale,,28.2501,84.718,sout2715,ghe,,NP,South Asia,Sino-Tibetan,vulnerable,ISO 639-3,ghe,Gurung; Galle Gurung; Ghale; Ghale; Southern; Lila Ke; Ril-Lila
5636,Gongduk,,27.086,91.2002,gong1251,goe,,BT,South Asia,Sino-Tibetan,threatened,ISO 639-3,goe,Gongdubikha; Gongdue Kha
5637,Hakha Chin,,22.6667,93.6667,haka1240,cnh,,IN MM,South Asia; Southeast Asia,Sino-Tibetan,threatened,ISO 639-3,cnh,Pawi; Lai; Laizo; Hakha Lai; Haka; Lai Pawi; Lai Hawlh; Hakha; Baungshe; Chin (Haka); Shonshe; Baungshè; Chin; Haka; ဟားခါးချင်း
5638,Hmar,,24.1666666667,93.0,hmar1241,hmr,,IN,South Asia,Sino-Tibetan,vulnerable,ISO 639-3,hmr,Hamar; Mhar; Hmari
5639,Miju-Mishmi,,29.0,96.0,miju1243,mxj,Blench & Post (2011) argue that Miju Mishmi may be a language isolate within Sino-Tibetan. ,IN CN,South Asia; East Asia,Sino-Tibetan,threatened,ISO 639-3,mxj,Miju; Kaman; Mishmi; Miji; Geman Deng; Mījū Mishmi; Kaman Mishmi; Keman; 格曼語
564,Ngombe,,3.9492,15.2352,ngom1265,nmj,,CF,Africa,Niger-Congo,threatened,ISO 639-3,nmj,Ngombe-Kaka; Bagando-Ngombe; Bangando-Ngombe
5640,Karbi,,26.3333333333,93.5,karb1241,mjw,"Thriving in some areas, endangered in others.",IN,South Asia,Sino-Tibetan,at risk,ISO 639-3,mjw,Mikir; Arleng; Manchati; Karbi Karbak; Arleng Alam; Nihang; Puta; Naga-Mikir
5641,Karko (India),,29.007615,94.90109,kark1255,,,IN,South Asia,Sino-Tibetan,threatened,LINGUIST List,adi-kar,
5642,Lhomi,,27.6666666667,87.4166666667,lhom1239,lhm,,IN NP CN,South Asia; East Asia,Sino-Tibetan,vulnerable,ISO 639-3,lhm,Lhoket; Shing Saapa; Kath Bhote; Kar Bhote
5643,Khengkha,,27.0786,91.0272,khen1241,xkf,,BT,South Asia,Sino-Tibetan,vulnerable,ISO 639-3,xkf,Khenkha; Khen; Keng; Ken; Kyengkha; Kenkha
5644,Khezha Naga,,25.6811,94.367,khez1235,nkh,,IN,South Asia,Sino-Tibetan,vulnerable,ISO 639-3,nkh,Kheza; Kezami; Khezhama; Khezha; Kezhama; Keźama; Naga; Khezha
5645,Khiamniungan Naga,,26.229961,95.035461,khia1236,kix,,IN,South Asia,Sino-Tibetan,vulnerable,ISO 639-3,kix,Khiamngan; Aoshedd; Khiemnungan; Khiamniungan; Kalyokengnyu; Nokaw; Welam; Naga; Khiamniungan
5646,Thangal Naga,,25.2198,94.1583,than1255,nki,,IN,South Asia,Sino-Tibetan,vulnerable,ISO 639-3,nki,Khoirao; Khoirao Naga; Koirao; Kolya; Mayangkhang; Miyang-Khang; Ngari; Thangal; Thanggal; Tukaimi; Miyāng Khāng; Liyāng; Naga; Thangal
5647,Khowar,,35.994008,72.001475,khow1242,khw,"Can be marginally considered threatened, but as a local lingua franca, it should not be considered endangered per se in Pakistan. In India on the other hand, it should be considered to reflect incipient endangerment.",PK IN,South Asia,Indo-European,at risk,ISO 639-3,khw,Khowār; Citālī; Čitarī; Arnyiā; Arniyā; Qāšqarī; Khawar; Chitrali; Citrali; Chitrari; Arniya; Patu; Qashqari; Kashkari; Dardu
5648,Koi,,27.3607,86.8661,koii1238,kkt,,NP,South Asia,Sino-Tibetan,threatened,ISO 639-3,kkt,Koyu; Kohi; Koyi; Koi Bo'o; Koyu Bo'
565,Ukhwejo,,3.3626,16.0565,ukhw1241,ukh,,CF,Africa,Niger-Congo,threatened,ISO 639-3,ukh,Benkonjo
5650,Konyak Naga,,26.9367,95.1745,kony1248,nbe,,IN,South Asia,Sino-Tibetan,vulnerable,ISO 639-3,nbe,Konyak; Tableng; Kanyak; Naga; Konyak
5651,Mudu Koraga,,12.62,75.11,mudu1241,vmd,"Though sometimes treated as a dialect of Korra Koraga, Mudu Koraga is divergent enough to not be mutually intelligible with the other Koraga dialects for the most part.",IN,South Asia,Dravidian,threatened,ISO 639-3,vmd,Mu:du; Koraga; Koraga; Mudu
5652,Kui (India),,20.0,83.5,kuii1252,kxu,"Thriving in some areas, severely endangered in others. The total number given for speakers is probably too low.",IN,South Asia,Dravidian,at risk,ISO 639-3,kxu,Kui (in India); Kandh; Khondi; Khond; Khondo; Kanda; Kodu; Kodulu; Kuinga; Kuy; Ku
5653,Kulung (Nepal),,27.5,87.0,kulu1253,kle,,IN NP,South Asia,Sino-Tibetan,threatened,ISO 639-3,kle,Rai; Khulunge Rai; Kulu Ring; Khulung; Kholung; Khambu; Jindā
5655,Kurtokha,,27.664,91.176,kurt1248,xkz,,BT,South Asia,Sino-Tibetan,vulnerable,ISO 639-3,xkz,Gurtü; Kurtopakha; Kürthöpka; Kurteopkha; Kurthopkha; Kurtöp; Kurtöbikha; Zhâke; Kurtöpkha; Au Gemale
5656,Ladakhi,,34.0,78.0,lada1244,lbj,,IN CN,South Asia; East Asia,Sino-Tibetan,threatened,ISO 639-3,lbj,Ladaphi; Ladhakhi; Ladak; Ladwags; Ladakhī; Budhī; Bod Buṭun; Mar-yul; Ladakse skat
5657,Levai,,28.391,94.708,leva1238,,Language appears more similar to Miji/Sajalong. Some consider it a dialect of Hruso.,IN,South Asia,,threatened,LINGUIST List,hru-lev,Bangru
5658,Liangmai Naga,,25.2794,93.6694,lian1251,njn,,IN,South Asia,Sino-Tibetan,vulnerable,ISO 639-3,njn,Liangmai; Kwoireng; Kacha; Liyang; Lyengmai; Liangmei; Lyangmay; Naga; Liangmai
5659,Lotha Naga,,26.5,94.25,loth1237,njh,,IN,South Asia,Sino-Tibetan,at risk,ISO 639-3,njh,Lotha; Lhota; Chizima; Choimi; Hlota; Kyong; Miklai; Tsindir; Lutha; Tsontsii; Naga (Lotha); Kyõ; Kyon; Kyontsü; Tsōntsü; Kantsii; Naga; Lotha
566,Berakou,,12.8492,15.032,bera1261,bxv,,TD,Africa,Central Sudanic,critically endangered,ISO 639-3,bxv,Babalia; Bubalia
5660,Mahasu Pahari,,31.2738,77.1295,maha1287,bfz,,IN,South Asia,Indo-European,at risk,ISO 639-3,bfz,Baghati; Western Pahari; Mahasui; Pahari; Mahasu
5663,Pochuri Naga,,25.6712,94.779,poch1243,npo,,IN,South Asia,Sino-Tibetan,threatened,ISO 639-3,npo,Pochuri; Southern Sangtam; Eastern Rengma; Meluri; Anyo; Pochury; Naga; Pochuri
5664,Pattani,,32.75,76.75,patt1248,lae,,IN,South Asia,Sino-Tibetan,vulnerable,ISO 639-3,lae,Manchati; Manchad; Patni; Chamba; Chamba Lahuli; Lahuli; Swangla; Changsapa Boli; Lahul; Patan; Manchāti; Monchāti; Mantśati; Chamba Lāhulī
5666,Mao Naga,,25.5,94.3333333333,maon1238,nbi,,IN,South Asia,Sino-Tibetan,vulnerable,ISO 639-3,nbi,Mao; Sopvoma; Spowama; Maikel; Memi; Sopfomo; Emela; Naga (Mao); Māo Naga; Naga; Mao
5667,Maram Naga,,25.185,93.9715,mara1379,nma,,IN,South Asia,Sino-Tibetan,vulnerable,ISO 639-3,nma,Maram; Naga; Maram
5668,Maring Naga,,24.6769,94.3835,mari1416,nng,,IN,South Asia,Sino-Tibetan,threatened,ISO 639-3,nng,Maring; Naga; Maring
